year,month,country,type,flavor,location,unknown,masa,sales
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2019,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,12453.77
2019,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2019,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,4637.60
2019,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2019,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2019,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,59817.20
2019,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,79.25
2019,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,2579.78
2019,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-110.91
2019,Jul,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2019,Jul,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,10505.39
2019,Jul,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2019,Jul,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1420.22
2019,Jul,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,130158.50
2019,Jul,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,15270.34
2019,Jul,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,17394.16
2019,Jul,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2019,Jul,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2019,Aug,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2019,Aug,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,10669.39
2019,Aug,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,21.13
2019,Aug,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2019,Aug,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2019,Aug,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2019,Aug,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,239.52
2019,Sep,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2019,Oct,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2019,Oct,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,2988.08
2019,Oct,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2019,Oct,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2019,Oct,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2019,Oct,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2019,Oct,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2019,Oct,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2019,Oct,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1088.41
2019,Nov,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2019,Nov,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2019,Nov,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2019,Nov,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2019,Nov,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,189.82
2019,Nov,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,830.57
2019,Dec,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,12641.73
2019,Dec,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,4070.06
2019,Dec,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2019,Dec,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2020,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2020,Mar,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2020,Apr,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2020,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1379.01
2020,Jun,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,3329.52
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2019,Feb,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,215.83
2019,Jun,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,14784.43
2019,Jul,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2108.84
2019,Jul,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,12.15
2019,Aug,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2019,Nov,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2628.04
2020,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2020,Feb,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2020,Mar,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1342.02
2020,Mar,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2020,Mar,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,502.85
2020,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1231.77
2020,Jun,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2020,Aug,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1786.93
2019,Jun,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,337.06
2019,Apr,Mexico,Regular,Verde,E. Privados,206054370,Tamal mix,889.30
2019,May,Mexico,Regular,Verde,E. Privados,206054370,Tamal mix,825.65
2019,Jul,Mexico,Regular,Verde,E. Privados,206054370,Tamal mix,0.00
2019,Dec,Mexico,Regular,Verde,E. Privados,206054370,Tamal mix,1023.32
2020,Apr,Mexico,Regular,Verde,E. Privados,206054370,Tamal mix,961.28
2019,Apr,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1.69
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1238.89
2019,Jul,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2019,Sep,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2019,Oct,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1032.90
2019,Nov,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2019,Nov,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2019,Dec,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2939.80
2019,Dec,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.28
2019,Dec,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2020,Feb,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,468.05
2020,Jul,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2020,Aug,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,329.71
2019,Dec,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,154071.49
2019,Dec,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2019,Dec,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,12012.48
2020,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1.06
2020,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,33363.86
2020,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,11061.29
2020,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,53185.27
2020,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,38301.51
2020,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,16600.07
2020,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,724.00
2020,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,14055.03
2020,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,85.51
2020,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,13647.38
2020,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,16269.23
2020,Mar,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Mar,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Mar,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Mar,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Mar,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,52832.12
2020,Mar,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Apr,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,629.10
2020,Apr,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,819.73
2020,Apr,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,3018.31
2020,Apr,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1462.17
2020,Apr,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Apr,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1513.66
2020,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1305.03
2020,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,32281.43
2020,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,16875.90
2020,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,17384.99
2020,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,3843.16
2020,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1371.62
2020,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,63859.10
2020,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,10128.35
2020,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Jul,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Jul,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1978.45
2020,Jul,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Jul,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Jul,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,62140.20
2020,Jul,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Jul,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,4798.52
2020,Jul,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Jul,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Jul,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,5110.25
2020,Jul,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,34764.28
2020,Aug,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,6077.53
2020,Aug,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,17.67
2020,Aug,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,935.40
2020,Aug,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,8889.04
2020,Aug,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,10321.72
2020,Apr,Mexico,Low-Calorie,Verde,E. Privados,206054370,Tamal mix,318.28
2019,Apr,Mexico,Regular,Mole,E. Privados,206051447,Tamal mix,489.67
2019,Jul,Mexico,Regular,Mole,E. Privados,206051447,Tamal mix,0.00
2019,Oct,Mexico,Regular,Mole,E. Privados,206051447,Tamal mix,293.36
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,267.84
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,97956.14
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,32929.91
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,98.28
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2019,Mar,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,14293.13
2019,Apr,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2019,Jul,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,16587.98
2019,Sep,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,2875.94
2019,Oct,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,727.54
2020,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,2781.79
2020,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,17392.60
2019,Oct,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2020,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2020,Feb,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,501.96
2020,Apr,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,505.62
2020,Jul,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1239.71
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,833.74
2019,Feb,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1757.79
2019,Mar,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2019,Apr,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2019,Apr,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,6.47
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2019,Jun,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2507.65
2019,Jun,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,20065.87
2019,Jul,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,922.16
2019,Jul,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,3826.35
2019,Aug,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2094.76
2019,Aug,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,17557.24
2019,Aug,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1070.45
2019,Sep,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2423.91
2019,Sep,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2858.24
2019,Oct,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1305.04
2019,Nov,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,328.99
2019,Dec,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2020,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,415.29
2020,Mar,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1731.95
2020,Apr,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,485.69
2020,Apr,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,871.79
2020,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2269.99
2020,Jun,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2020,Jun,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2020,Jul,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2020,Jul,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2020,Jul,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,4.23
2020,Aug,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,611.35
2020,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2020,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1326.52
2020,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2019,Mar,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2384.11
2019,Mar,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1156.04
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2019,Jun,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,131.91
2019,Jul,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,819.30
2019,Jul,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,289.54
2019,Sep,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,4.23
2019,Nov,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2019,Dec,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1648.47
2020,Jul,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2020,Jul,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1029.76
2019,Feb,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,444.85
2019,Apr,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,540.86
2019,Apr,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2458.26
2019,Jun,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2604.79
2019,Aug,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2019,Oct,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2179.99
2019,Oct,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2019,Nov,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,789.36
2019,Feb,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2019,Mar,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2019,Apr,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2467.14
2019,Jun,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2019,Jul,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,3.95
2019,Aug,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2019,Oct,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,424.83
2019,Nov,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,467.91
2019,Nov,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2019,Dec,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2020,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2020,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2428.28
2020,Jun,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,465.94
2020,Jun,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.00
2020,Aug,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1816.60
2019,Dec,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2019,Dec,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2019,Dec,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,23673.26
2020,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,4517.86
2020,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,8182.90
2020,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,7791.76
2020,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,19442.41
2020,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,10942.59
2020,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,9.00
2020,Mar,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,16.32
2020,Mar,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,16871.51
2020,Mar,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,8568.49
2020,Mar,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,23943.62
2020,Apr,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Apr,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,717.56
2020,Apr,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Apr,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1582.11
2020,Apr,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,175.98
2020,Apr,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Apr,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,324.76
2020,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,2335.57
2020,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,5208.88
2020,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,8167.73
2020,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,12460.81
2020,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,11874.34
2020,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1768.62
2020,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
2020,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,19651.29
2020,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1788.11
2020,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,6356.95
2020,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,9259.57
2020,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.00
