2019,Mar,-1.0,446676598784,1692217114624
2018,Mar,-1.0,446676598784,1692217114624
2018,Jul,-1.0,446676598784,1692217114624
2020,Feb,-1.0,446676598784,1692217114624
2019,Dec,-1.0,446676598784,1692217114624
2019,Sep,-1.0,446676598784,1692217114624
2018,Dec,-1.0,446676598784,1692217114624
2019,Jul,-1.0,446676598784,1692217114624
2019,Jun,-1.0,446676598784,1692217114624
2018,Feb,-1.0,446676598784,1692217114624
2020,Mar,-1.0,446676598784,1692217114624
2018,Aug,-1.0,446676598784,1692217114624
2018,Sep,-1.0,1151051235328,1692217114624
2018,Apr,-1.0,1151051235328,1692217114624
2019,Jul,-1.0,1151051235328,1692217114624
2020,Apr,-1.0,1151051235328,1692217114624
2020,May,-1.0,1151051235328,1692217114624
2018,Jan,-1.0,1151051235328,1692217114624
2018,Oct,-1.0,1151051235328,1692217114624
2018,Mar,-1.0,1151051235328,1692217114624
2019,Apr,-1.0,1151051235328,1692217114624
2018,Dec,-1.0,1151051235328,1692217114624
2020,Jan,-1.0,1151051235328,1692217114624
2020,Feb,-1.0,1151051235328,1692217114624
2020,Mar,-1.0,1151051235328,1692217114624
2018,Aug,-1.0,1151051235328,1692217114624
2019,Nov,-1.0,1151051235328,1692217114624
2018,Nov,-1.0,1151051235328,1692217114624
2019,Jan,-1.0,1151051235328,1692217114624
2019,Mar,-1.0,1151051235328,1692217114624
2018,Jun,-1.0,1151051235328,1692217114624
2019,Dec,-1.0,1151051235328,1692217114624
2019,May,-1.0,996432412672,1692217114624
2018,Feb,-1.0,996432412672,1692217114624
2018,Jul,-1.0,996432412672,1692217114624
2019,Jun,-1.0,996432412672,1692217114624
2019,Feb,-1.0,996432412672,1692217114624
2018,May,-1.0,996432412672,1692217114624
2019,Aug,-1.0,996432412672,1692217114624
2018,Apr,4.504014,1151051235328,1606317768704
2019,Aug,3.5723666929340716,1151051235328,1606317768704
2018,Jul,0.14954699999999999,1151051235328,1606317768704
2018,Aug,5.322636,1151051235328,1606317768704
2018,Dec,0.782672,1151051235328,1606317768704
2019,Jul,0.8326308010949088,1151051235328,1606317768704
2018,Mar,6.93633,1151051235328,1606317768704
2019,Jun,0.8402655239055536,1151051235328,1606317768704
2018,Jan,128.313805,1151051235328,1606317768704
2018,Sep,64.88442,1151051235328,1606317768704
2019,May,2.37695306310018,1151051235328,1606317768704
2018,Jun,111.51140000000001,1151051235328,1606317768704
2019,Feb,0.526878717787952,1151051235328,1606317768704
2020,May,643.3925207423185,1151051235328,1606317768704
2020,Mar,0.688016343034358,1151051235328,1606317768704
2019,Dec,2.3229283350798315,1151051235328,1606317768704
2019,Sep,0.4017496195933288,1151051235328,1606317768704
2018,May,8.29157,1151051235328,1606317768704
2018,Feb,3.332376,1151051235328,1606317768704
2019,Apr,0.8238292613855775,1151051235328,1606317768704
2018,Oct,0.86128,1151051235328,1606317768704
2019,Mar,69.50069239411593,1151051235328,1606317768704
2020,Jan,4.015852047556176,1151051235328,1606317768704
2019,Oct,"",996432412672,1606317768704
2020,Feb,"",996432412672,1606317768704
2018,Nov,"",996432412672,1606317768704
2019,Jan,"",996432412672,1606317768704
2020,Apr,"",996432412672,1606317768704
2020,Feb,12.613092070250252,1151051235328,644245094400
2019,May,5.651866172260428,1151051235328,644245094400
2020,May,9.138642831376067,1151051235328,644245094400
2019,Jul,5.620257907390634,1151051235328,644245094400
2019,Dec,13.93757001047899,1151051235328,644245094400
2018,Mar,4.03275,1151051235328,644245094400
2018,Apr,3.29562,1151051235328,644245094400
2020,Apr,12.3599845500192,1151051235328,644245094400
2018,Dec,4.4025300000000005,1151051235328,644245094400
2019,Oct,13.816434445590177,1151051235328,644245094400
2018,Nov,4.58451,1151051235328,644245094400
2020,Jan,15.32364597093804,1151051235328,644245094400
2019,Apr,8.289781942692374,1151051235328,644245094400
2019,Sep,15.969547378834818,1151051235328,644245094400
2020,Mar,13.813251194766726,1151051235328,644245094400
2019,Jun,10.030669691622547,1151051235328,644245094400
2019,Nov,6.298220752637375,1151051235328,644245094400
2019,Mar,6.061714524599584,1151051235328,644245094400
2019,Jan,5.753476270729062,1151051235328,644245094400
2019,Aug,4.833201996322567,1151051235328,644245094400
2018,May,"",996432412672,644245094400
2018,Jun,"",996432412672,644245094400
2018,Jul,"",996432412672,644245094400
2019,Feb,"",996432412672,644245094400
